,mainGrid,otherGrids,hourOfDay
25227,121.0,113.0,3
25228,123.0,113.0,4
25229,132.0,121.0,5
25230,152.5,151.0,6
25231,204.5,191.0,7
25232,227.5,209.0,8
25233,248.5,238.0,9
25234,251.5,242.0,10
25235,246.0,237.0,11
25236,241.0,228.0,12
25237,222.0,212.0,13
25238,226.0,215.0,14
25239,236.5,223.0,15
25240,240.5,231.0,16
25241,252.0,244.0,17
25242,266.5,257.0,18
25243,259.5,245.0,19
25244,241.5,230.0,20
25245,227.5,219.0,21
25246,193.0,190.0,22
25247,178.5,171.0,23
25248,154.5,145.0,0
25249,142.5,131.0,1
25250,134.5,121.0,2
25251,129.5,119.0,3
25252,127.5,117.0,4
25253,134.5,122.0,5
25254,146.5,138.0,6
25255,206.0,197.0,7
25256,237.0,229.0,8
25257,262.0,250.0,9
25258,258.0,248.0,10
25259,250.0,241.0,11
25260,245.5,224.0,12
25261,224.5,214.0,13
25262,222.5,215.0,14
25263,228.5,218.0,15
25264,232.5,225.0,16
25265,247.5,243.0,17
25266,269.5,259.0,18
25267,263.5,252.0,19
25268,237.5,229.0,20
25269,222.5,215.0,21
25270,202.5,194.0,22
25271,178.5,173.0,23
25272,155.0,150.0,0
25273,145.0,135.0,1
25274,132.5,125.0,2
25275,129.5,123.0,3
25276,128.5,123.0,4
25277,142.0,127.0,5
25278,158.1,157.0,6
25279,205.5,205.0,7
25280,247.5,237.0,8
25281,283.5,259.0,9
25282,292.5,265.0,10
25283,291.5,263.0,11
25284,264.5,254.0,12
25285,256.5,236.0,13
25286,241.0,241.0,14
25287,253.0,245.0,15
25288,263.0,252.0,16
25289,288.0,264.0,17
25290,262.0,262.0,18
25291,268.0,245.0,19
25292,238.0,228.0,20
25293,227.0,218.0,21
25294,204.0,190.0,22
25295,179.0,171.0,23
25296,167.5,151.0,0
25297,142.0,138.0,1
25298,135.0,129.0,2
25299,132.5,125.0,3
25300,131.0,125.0,4
25301,136.5,129.0,5
25302,169.0,152.0,6
25303,198.5,199.0,7
25304,241.0,233.0,8
25305,276.0,260.0,9
25306,271.0,258.0,10
25307,267.0,257.0,11
25308,259.0,245.0,12
25309,245.5,242.0,13
25310,242.5,234.0,14
25311,250.5,236.0,15
25312,252.5,243.0,16
25313,283.5,277.0,17
25314,275.5,266.0,18
25315,280.5,265.0,19
25316,225.5,244.0,20
25317,230.5,225.0,21
25318,204.5,194.0,22
25319,177.0,170.0,23
25320,161.5,154.0,0
25321,141.5,134.0,1
25322,138.5,127.0,2
25323,135.5,123.0,3
25324,136.0,123.0,4
25325,143.0,131.0,5
25326,164.5,153.0,6
25327,214.5,203.0,7
25328,232.5,231.0,8
25329,262.5,250.0,9
25330,262.0,239.0,10
25331,266.0,240.0,11
25332,244.5,232.0,12
25333,230.0,219.0,13
25334,229.5,216.0,14
25335,241.5,224.0,15
25336,247.5,230.0,16
25337,267.5,263.0,17
25338,282.5,260.0,18
25339,274.5,252.0,19
25340,245.0,227.0,20
25341,228.0,221.0,21
25342,200.0,192.0,22
25343,180.0,170.0,23
25344,165.0,153.0,0
25345,126.0,137.0,1
25346,125.0,126.0,2
25347,125.0,122.0,3
25348,121.0,122.0,4
25349,130.5,128.0,5
25350,127.5,151.0,6
25351,171.5,164.0,7
25352,196.0,188.0,8
25353,207.5,213.0,9
25354,218.0,217.0,10
25355,215.5,209.0,11
25356,198.0,195.0,12
25357,185.5,179.0,13
25358,175.0,163.0,14
25359,175.0,167.0,15
25360,181.5,171.0,16
25361,193.5,183.0,17
25362,220.5,211.0,18
25363,220.5,219.0,19
25364,212.5,202.0,20
25365,202.0,188.0,21
25366,190.5,179.0,22
25367,170.5,161.0,23
25368,154.0,145.0,0
25369,144.0,135.0,1
25370,136.0,125.0,2
25371,131.0,119.0,3
25372,128.0,116.0,4
25373,128.0,119.0,5
25374,137.0,126.0,6
25375,137.0,132.0,7
25376,136.2,128.0,8
25377,158.4,145.0,9
25378,171.4,161.0,10
25379,172.9,166.0,11
25380,174.2,169.0,12
25381,160.2,150.0,13
25382,152.0,142.0,14
25383,151.0,140.0,15
25384,146.5,135.0,16
25385,163.1,166.0,17
25386,188.5,183.0,18
25387,197.5,190.0,19
25388,200.0,191.0,20
25389,194.0,185.0,21
25390,180.0,168.0,22
25391,173.0,159.0,23
25392,144.0,139.0,0
25393,135.5,129.0,1
25394,124.5,122.0,2
25395,120.5,116.0,3
25396,121.5,113.0,4
25397,133.5,125.0,5
25398,150.5,143.0,6
25399,204.0,190.0,7
25400,239.0,233.0,8
25401,261.5,248.0,9
25402,261.5,249.0,10
25403,259.5,241.0,11
25404,245.0,231.0,12
25405,228.3,218.0,13
25406,234.3,222.0,14
25407,237.8,231.0,15
25408,265.5,239.0,16
25409,278.5,258.0,17
25410,278.5,260.0,18
25411,271.0,251.0,19
25412,249.5,234.0,20
25413,228.5,216.0,21
25414,206.5,197.0,22
25415,177.5,163.0,23
25416,154.0,141.0,0
25417,144.5,134.0,1
25418,140.5,118.0,2
25419,137.0,123.0,3
25420,137.0,122.0,4
25421,145.0,128.0,5
25422,157.5,147.0,6
25423,216.5,198.0,7
25424,243.0,242.0,8
25425,270.0,257.0,9
25426,276.0,260.0,10
25427,273.0,255.0,11
25428,262.0,246.0,12
25429,238.0,230.0,13
25430,238.0,226.0,14
25431,244.0,234.0,15
25432,251.5,235.0,16
25433,273.5,262.0,17
25434,265.5,262.0,18
25435,267.0,255.0,19
25436,246.0,232.0,20
25437,240.0,226.0,21
25438,203.0,202.0,22
25439,189.0,177.0,23
25440,161.5,141.0,0
25441,145.0,136.0,1
25442,139.0,127.0,2
25443,136.5,124.0,3
25444,135.5,125.0,4
25445,144.5,128.0,5
25446,159.5,153.0,6
25447,205.5,199.0,7
25448,250.5,238.0,8
25449,271.0,259.0,9
25450,272.0,259.0,10
25451,265.0,254.0,11
25452,256.0,246.0,12
25453,245.8,234.0,13
25454,243.3,233.0,14
25455,250.8,240.0,15
25456,257.5,244.0,16
25457,279.5,264.0,17
25458,278.0,266.0,18
25459,266.5,255.0,19
25460,245.5,234.0,20
25461,230.5,222.0,21
25462,202.5,192.0,22
25463,176.5,176.0,23
25464,157.0,151.0,0
25465,145.5,134.0,1
25466,136.5,126.0,2
25467,134.0,121.0,3
25468,133.5,120.0,4
25469,142.5,126.0,5
25470,156.5,142.0,6
25471,206.5,197.0,7
25472,243.0,226.0,8
25473,266.0,254.0,9
25474,269.0,256.0,10
25475,261.0,254.0,11
25476,257.0,244.0,12
25477,239.5,224.0,13
25478,236.0,226.0,14
25479,240.0,231.0,15
25480,241.0,234.0,16
25481,264.0,264.0,17
25482,271.0,261.0,18
25483,258.7,253.0,19
25484,238.2,230.0,20
25485,222.2,213.0,21
25486,202.7,197.0,22
25487,183.2,173.0,23
25488,157.2,144.0,0
25489,146.2,136.0,1
25490,137.2,127.0,2
25491,130.7,123.0,3
25492,133.2,124.0,4
25493,142.7,132.0,5
25494,157.7,145.0,6
25495,203.7,192.0,7
25496,237.2,232.0,8
25497,262.0,251.0,9
25498,263.0,256.0,10
25499,255.0,250.0,11
25500,243.6,236.0,12
25501,231.4,221.0,13
25502,226.0,217.0,14
25503,234.5,223.0,15
25504,242.5,235.0,16
25505,271.5,260.0,17
25506,273.5,264.0,18
25507,267.5,257.0,19
25508,241.5,229.0,20
25509,225.5,217.0,21
25510,206.5,192.0,22
25511,183.0,173.0,23
25512,166.0,152.0,0
25513,148.5,139.0,1
25514,138.5,128.0,2
25515,132.0,123.0,3
25516,130.0,121.0,4
25517,138.5,126.0,5
25518,148.0,140.0,6
25519,179.5,175.0,7
25520,199.5,192.0,8
25521,221.5,210.0,9
25522,220.0,211.0,10
25523,215.5,205.0,11
25524,203.0,195.0,12
25525,191.0,178.0,13
25526,171.0,168.0,14
25527,175.0,166.0,15
25528,178.5,170.0,16
25529,204.5,191.0,17
25530,223.0,212.0,18
25531,227.5,215.0,19
25532,215.5,204.0,20
25533,200.0,188.0,21
25534,183.5,172.0,22
25535,168.5,157.0,23
25536,152.0,144.0,0
25537,140.5,132.0,1
25538,128.0,122.0,2
25539,126.0,116.0,3
25540,124.0,113.0,4
25541,126.5,114.0,5
25542,132.5,123.0,6
25543,145.0,131.0,7
25544,142.0,130.0,8
25545,161.5,151.0,9
25546,177.0,159.0,10
25547,178.0,167.0,11
25548,180.0,168.0,12
25549,157.5,148.0,13
25550,157.0,145.0,14
25551,153.5,143.0,15
25552,155.0,144.0,16
25553,181.5,173.0,17
25554,200.5,189.0,18
25555,209.0,194.0,19
25556,207.0,192.0,20
25557,197.5,185.0,21
25558,185.0,172.0,22
25559,168.0,158.0,23
25560,145.0,141.0,0
25561,133.0,127.0,1
25562,127.5,119.0,2
25563,125.5,116.0,3
25564,125.5,115.0,4
25565,129.5,120.0,5
25566,149.5,141.0,6
25567,200.0,192.0,7
25568,235.0,226.0,8
25569,260.0,249.0,9
25570,258.0,249.0,10
25571,248.5,240.0,11
25572,241.0,232.0,12
25573,227.0,218.0,13
25574,226.0,216.0,14
25575,230.5,223.0,15
25576,232.5,226.0,16
25577,267.5,260.0,17
25578,267.5,256.0,18
25579,259.7,249.0,19
25580,241.2,230.0,20
25581,229.2,213.0,21
25582,200.7,192.0,22
25583,184.0,172.0,23
25584,160.0,155.0,0
25585,141.5,136.0,1
25586,132.5,128.0,2
25587,133.5,128.0,3
25588,132.5,125.0,4
25589,131.0,125.0,5
25590,139.0,127.0,6
25591,208.0,199.0,7
25592,245.0,232.0,8
25593,263.5,253.0,9
25594,264.0,253.0,10
25595,260.5,257.0,11
25596,260.0,254.0,12
25597,249.0,241.0,13
25598,245.5,240.0,14
25599,247.5,242.0,15
25600,245.0,239.0,16
25601,279.5,271.0,17
25602,275.0,266.0,18
25603,271.5,263.0,19
25604,246.8,235.0,20
25605,234.8,223.0,21
25606,207.3,198.0,22
25607,184.4,177.0,23
25608,161.9,157.0,0
25609,147.1,142.0,1
25610,134.6,129.0,2
25611,137.6,126.0,3
25612,133.4,125.0,4
25613,141.9,132.0,5
25614,160.9,155.0,6
25615,210.4,198.0,7
25616,259.4,238.0,8
25617,264.4,255.0,9
25618,262.5,254.0,10
25619,251.5,248.0,11
25620,237.5,230.0,12
25621,229.5,226.0,13
25622,227.0,224.0,14
25623,232.5,225.0,15
25624,239.0,231.0,16
25625,276.0,268.0,17
25626,275.5,264.0,18
25627,264.0,249.0,19
25628,241.0,233.0,20
25629,233.0,230.0,21
25630,209.2,195.0,22
25631,182.2,175.0,23
25632,163.7,153.0,0
25633,148.4,137.0,1
25634,141.6,134.0,2
25635,131.6,126.0,3
25636,134.9,123.0,4
25637,141.9,133.0,5
25638,157.9,153.0,6
25639,209.4,192.0,7
25640,236.4,228.0,8
25641,265.4,266.0,9
25642,266.5,266.0,10
25643,265.0,262.0,11
25644,257.0,257.0,12
25645,236.0,236.0,13
25646,235.0,233.0,14
25647,245.0,236.0,15
25648,256.0,243.0,16
25649,277.0,268.0,17
25650,270.5,266.0,18
25651,266.5,259.0,19
25652,246.5,238.0,20
25653,227.5,217.0,21
25654,202.0,194.0,22
25655,181.4,175.0,23
25656,160.0,152.0,0
25657,147.6,136.0,1
25658,140.1,128.0,2
25659,135.1,125.0,3
25660,132.6,126.0,4
25661,144.1,134.0,5
25662,161.1,154.0,6
25663,202.6,204.0,7
25664,247.1,241.0,8
25665,262.0,255.0,9
25666,258.5,247.0,10
25667,252.5,247.0,11
25668,238.5,242.0,12
25669,229.0,222.0,13
25670,224.8,217.0,14
25671,228.8,222.0,15
25672,233.8,226.0,16
25673,260.8,244.0,17
25674,266.8,257.0,18
25675,259.8,252.0,19
25676,239.8,234.0,20
25677,221.8,218.0,21
25678,203.8,195.0,22
25679,183.3,174.0,23
25680,161.3,158.0,0
25681,147.5,136.0,1
25682,140.0,129.0,2
25683,136.0,125.0,3
25684,132.0,123.0,4
25685,136.2,128.0,5
25686,151.2,141.0,6
25687,183.7,170.0,7
25688,203.7,195.0,8
25689,228.2,216.0,9
25690,228.5,219.0,10
25691,218.5,214.0,11
25692,206.5,201.0,12
25693,191.0,182.0,13
25694,178.0,172.0,14
25695,180.0,174.0,15
25696,185.5,176.0,16
25697,216.2,208.0,17
25698,224.2,212.0,18
25699,225.7,217.0,19
25700,210.7,198.0,20
25701,187.2,187.0,21
25702,182.5,170.0,22
25703,162.4,156.0,23
25704,150.4,141.0,0
25705,136.4,129.0,1
25706,126.2,118.0,2
25707,123.1,114.0,3
25708,120.1,113.0,4
25709,119.6,114.0,5
25710,131.9,125.0,6
25711,144.2,132.0,7
25712,147.7,139.0,8
25713,163.6,150.0,9
25714,175.1,166.0,10
25715,181.7,168.0,11
25716,178.7,168.0,12
25717,164.2,154.0,13
25718,152.2,140.0,14
25719,152.3,143.0,15
25720,155.3,149.0,16
25721,180.3,176.0,17
25722,196.3,187.0,18
25723,199.5,190.0,19
25724,194.5,187.0,20
25725,186.0,176.0,21
25726,174.5,164.0,22
25727,164.7,149.0,23
25728,142.9,136.0,0
25729,129.8,129.0,1
25730,127.7,118.0,2
25731,120.7,110.0,3
25732,121.7,100.0,4
25733,123.2,112.0,5
25734,136.2,122.0,6
25735,153.2,141.0,7
25736,147.2,140.0,8
25737,166.2,157.0,9
25738,184.2,169.0,10
25739,183.2,173.0,11
25740,181.2,170.0,12
25741,173.2,160.0,13
25742,158.7,150.0,14
25743,160.7,139.0,15
25744,165.2,154.0,16
25745,197.2,188.0,17
25746,207.7,196.0,18
25747,214.2,202.0,19
25748,207.7,199.0,20
25749,203.7,193.0,21
25750,186.2,174.0,22
25751,173.2,152.0,23
25752,162.7,134.0,0
25753,134.7,125.0,1
25754,126.7,117.0,2
25755,126.2,116.0,3
25756,125.7,114.0,4
25757,134.7,124.0,5
25758,159.2,155.0,6
25759,205.9,193.0,7
25760,240.4,230.0,8
25761,267.9,253.0,9
25762,270.7,261.0,10
25763,258.7,254.0,11
25764,252.2,243.0,12
25765,235.2,229.0,13
25766,233.2,226.0,14
25767,239.2,232.0,15
25768,239.2,234.0,16
25769,272.2,255.0,17
25770,281.2,273.0,18
25771,268.7,260.0,19
25772,249.2,237.0,20
25773,233.1,221.0,21
25774,207.6,193.0,22
25775,189.6,181.0,23
25776,159.6,152.0,0
25777,150.3,137.0,1
25778,138.8,126.0,2
25779,136.3,124.0,3
25780,133.8,122.0,4
25781,141.3,131.0,5
25782,157.3,153.0,6
25783,206.4,195.0,7
25784,244.9,231.0,8
25785,267.2,256.0,9
25786,265.2,252.0,10
25787,256.2,248.0,11
25788,254.7,241.0,12
25789,238.2,231.0,13
25790,241.1,230.0,14
25791,246.2,237.0,15
25792,251.2,242.0,16
25793,284.2,269.0,17
25794,282.2,275.0,18
25795,272.2,265.0,19
25796,251.7,237.0,20
25797,235.9,220.0,21
25798,211.4,203.0,22
25799,188.9,182.0,23
25800,166.4,157.0,0
25801,146.6,135.0,1
25802,135.6,125.0,2
25803,135.6,125.0,3
25804,134.6,124.0,4
25805,142.6,130.0,5
25806,159.6,146.0,6
25807,208.6,195.0,7
25808,260.1,249.0,8
25809,265.1,255.0,9
25810,272.2,261.0,10
25811,261.7,257.0,11
25812,252.1,247.0,12
25813,233.6,231.0,13
25814,236.7,232.0,14
25815,236.2,235.0,15
25816,246.2,242.0,16
25817,281.2,276.0,17
25818,280.2,274.0,18
25819,269.2,258.0,19
25820,250.8,230.0,20
25821,236.3,217.0,21
25822,205.3,196.0,22
25823,184.3,176.0,23
25824,160.3,153.0,0
25825,149.3,140.0,1
25826,133.3,125.0,2
25827,131.3,121.0,3
25828,131.8,122.0,4
25829,139.2,131.0,5
25830,150.7,149.0,6
25831,203.1,194.0,7
25832,263.2,252.0,8
25833,267.7,257.0,9
25834,265.2,260.0,10
25835,253.7,249.0,11
25836,246.7,238.0,12
25837,229.2,222.0,13
25838,224.7,216.0,14
25839,236.7,229.0,15
25840,241.7,231.0,16
25841,267.7,268.0,17
25842,281.2,268.0,18
25843,268.5,257.0,19
25844,245.2,228.0,20
25845,234.2,215.0,21
25846,210.8,192.0,22
25847,185.8,172.0,23
25848,163.7,153.0,0
25849,148.3,138.0,1
25850,140.9,132.0,2
25851,135.4,125.0,3
25852,134.6,129.0,4
25853,139.6,132.0,5
25854,156.1,141.0,6
25855,178.6,177.0,7
25856,203.1,205.0,8
25857,218.6,210.0,9
25858,219.6,216.0,10
25859,213.1,206.0,11
25860,200.1,195.0,12
25861,184.2,176.0,13
25862,174.2,155.0,14
25863,177.2,167.0,15
25864,185.2,169.0,16
25865,207.2,195.0,17
25866,225.7,219.0,18
25867,232.1,222.0,19
25868,218.3,209.0,20
25869,200.7,194.0,21
25870,189.9,181.0,22
25871,171.4,167.0,23
25872,168.9,147.0,0
25873,144.9,136.0,1
25874,133.5,122.0,2
25875,124.6,116.0,3
25876,123.1,114.0,4
25877,130.6,120.0,5
25878,136.6,125.0,6
25879,151.4,143.0,7
25880,144.4,137.0,8
25881,170.9,165.0,9
25882,183.4,178.0,10
25883,179.4,182.0,11
25884,181.9,180.0,12
25885,168.4,164.0,13
25886,154.9,152.0,14
25887,159.9,152.0,15
25888,163.4,152.0,16
25889,189.1,170.0,17
25890,213.6,198.0,18
25891,213.1,200.0,19
25892,209.6,205.0,20
25893,199.1,194.0,21
25894,189.1,180.0,22
25895,171.6,164.0,23
25896,148.1,142.0,0
25897,137.1,127.0,1
25898,129.6,118.0,2
25899,124.1,114.0,3
25900,127.6,115.0,4
25901,135.6,120.0,5
25902,160.1,148.0,6
25903,199.9,187.0,7
25904,261.4,251.0,8
25905,271.4,262.0,9
25906,278.2,268.0,10
25907,271.7,264.0,11
25908,271.7,260.0,12
25909,250.7,240.0,13
25910,252.7,242.0,14
25911,254.2,254.0,15
25912,259.2,254.0,16
25913,282.7,271.0,17
25914,278.7,270.0,18
25915,268.7,260.0,19
25916,242.2,237.0,20
25917,231.1,221.0,21
25918,209.9,199.0,22
25919,184.2,174.0,23
25920,159.4,151.0,0
25921,151.6,135.0,1
25922,138.4,125.0,2
25923,131.4,122.0,3
25924,131.4,120.0,4
25925,142.9,129.0,5
25926,161.0,155.0,6
25927,210.7,205.0,7
25928,265.7,259.0,8
25929,268.7,265.0,9
25930,270.7,270.0,10
25931,261.7,263.0,11
25932,258.7,263.0,12
25933,241.7,246.0,13
25934,249.2,245.0,14
25935,253.7,256.0,15
25936,258.2,251.0,16
25937,284.2,271.0,17
25938,283.7,270.0,18
25939,274.7,263.0,19
25940,251.4,238.0,20
25941,230.4,222.0,21
25942,216.4,203.0,22
25943,196.4,171.0,23
25944,159.4,149.0,0
25945,148.7,139.0,1
25946,136.8,129.0,2
25947,137.6,123.0,3
25948,135.4,123.0,4
25949,147.6,133.0,5
25950,157.1,162.0,6
25951,208.6,212.0,7
25952,264.6,260.0,8
25953,280.0,271.0,9
25954,275.5,272.0,10
25955,274.0,269.0,11
25956,263.2,261.0,12
25957,246.2,243.0,13
25958,246.2,242.0,14
25959,251.7,250.0,15
25960,255.7,252.0,16
25961,283.2,270.0,17
25962,281.7,273.0,18
25963,273.9,263.0,19
25964,248.4,238.0,20
25965,229.7,225.0,21
25966,213.9,201.0,22
25967,199.6,180.0,23
25968,166.6,155.0,0
25969,148.4,142.0,1
25970,137.4,131.0,2
25971,133.4,126.0,3
25972,134.4,128.0,4
25973,150.6,133.0,5
25974,165.6,153.0,6
25975,211.1,197.0,7
25976,267.1,257.0,8
25977,278.5,268.0,9
25978,284.0,273.0,10
25979,278.0,269.0,11
25980,271.5,263.0,12
25981,251.0,244.0,13
25982,250.5,246.0,14
25983,250.7,253.0,15
25984,261.2,261.0,16
25985,282.7,269.0,17
25986,283.2,272.0,18
25987,269.9,261.0,19
25988,254.2,233.0,20
25989,235.5,225.0,21
25990,215.5,201.0,22
25991,189.0,182.0,23
25992,169.5,159.0,0
25993,154.0,141.0,1
25994,140.2,128.0,2
25995,136.7,126.0,3
25996,136.2,122.0,4
25997,145.2,131.0,5
25998,162.2,144.0,6
25999,207.7,163.0,7
26000,265.2,250.0,8
26001,278.7,268.0,9
26002,280.2,270.0,10
26003,273.0,266.0,11
26004,272.0,262.0,12
26005,253.7,245.0,13
26006,252.7,239.0,14
26007,251.2,244.0,15
26008,261.2,256.0,16
26009,279.2,270.0,17
26010,277.7,263.0,18
26011,268.7,251.0,19
26012,246.7,234.0,20
26013,233.4,215.0,21
26014,210.4,193.0,22
26015,188.6,177.0,23
26016,169.2,156.0,0
26017,149.5,137.0,1
26018,138.5,128.0,2
26019,136.2,125.0,3
26020,134.0,122.0,4
26021,142.0,127.0,5
26022,155.6,143.0,6
26023,184.5,173.0,7
26024,225.5,216.0,8
26025,233.2,225.0,9
26026,234.2,225.0,10
26027,227.2,218.0,11
26028,212.2,199.0,12
26029,194.2,189.0,13
26030,185.2,173.0,14
26031,180.7,171.0,15
26032,185.7,178.0,16
26033,227.7,215.0,17
26034,228.0,217.0,18
26035,232.2,223.0,19
26036,223.0,211.0,20
26037,210.2,198.0,21
26038,193.7,184.0,22
26039,174.0,166.0,23
26040,151.5,144.0,0
26041,142.9,134.0,1
26042,133.9,121.0,2
26043,129.9,115.0,3
26044,118.9,114.0,4
26045,127.7,120.0,5
26046,133.7,125.0,6
26047,147.7,136.0,7
26048,166.7,156.0,8
26049,174.7,163.0,9
26050,187.7,178.0,10
26051,190.2,182.0,11
26052,187.2,176.0,12
26053,176.7,165.0,13
26054,165.7,152.0,14
26055,165.7,154.0,15
26056,163.9,156.0,16
26057,184.9,172.0,17
26058,209.9,201.0,18
26059,216.5,208.0,19
26060,211.9,206.0,20
26061,202.4,195.0,21
26062,184.4,183.0,22
26063,169.4,162.0,23
26064,149.0,140.0,0
26065,141.5,130.0,1
26066,135.5,122.0,2
26067,129.5,117.0,3
26068,132.5,117.0,4
26069,139.3,126.0,5
26070,159.8,151.0,6
26071,216.3,210.0,7
26072,256.6,246.0,8
26073,266.1,252.0,9
26074,267.6,256.0,10
26075,260.6,247.0,11
26076,247.6,235.0,12
26077,224.5,223.0,13
26078,228.8,225.0,14
26079,231.3,220.0,15
26080,237.8,228.0,16
26081,271.8,255.0,17
26082,273.8,259.0,18
26083,259.8,248.0,19
26084,248.8,226.0,20
26085,232.8,218.0,21
26086,208.8,197.0,22
26087,183.8,167.0,23
26088,167.6,156.0,0
26089,138.3,138.0,1
26090,135.4,129.0,2
26091,133.9,121.0,3
26092,133.4,124.0,4
26093,138.9,133.0,5
26094,158.4,155.0,6
26095,216.4,191.0,7
26096,260.4,240.0,8
26097,268.4,249.0,9
26098,262.9,248.0,10
26099,254.9,238.0,11
26100,245.4,228.0,12
26101,221.9,208.0,13
26102,222.9,210.0,14
26103,231.7,207.0,15
26104,240.2,224.0,16
26105,252.2,244.0,17
26106,254.7,245.0,18
26107,254.7,242.0,19
26108,237.2,224.0,20
26109,221.2,208.0,21
26110,202.2,190.0,22
26111,179.2,169.0,23
26112,158.6,150.0,0
26113,141.7,137.0,1
26114,134.7,125.0,2
26115,129.7,120.0,3
26116,129.8,120.0,4
26117,138.3,126.0,5
26118,151.8,147.0,6
26119,179.3,168.0,7
26120,221.2,204.0,8
26121,225.2,210.0,9
26122,224.2,210.0,10
26123,225.2,202.0,11
26124,207.2,196.0,12
26125,189.7,176.0,13
26126,182.7,170.0,14
26127,184.2,173.0,15
26128,188.7,177.0,16
26129,221.7,202.0,17
26130,233.2,220.0,18
26131,225.0,217.0,19
26132,215.0,203.0,20
26133,190.4,178.0,21
26134,177.3,165.0,22
26135,170.3,153.0,23
26136,151.8,141.0,0
26137,144.1,135.0,1
26138,136.1,124.0,2
26139,128.6,116.0,3
26140,124.6,109.0,4
26141,126.1,114.0,5
26142,128.6,123.0,6
26143,144.1,131.0,7
26144,153.6,138.0,8
26145,148.1,137.0,9
26146,161.1,147.0,10
26147,169.6,166.0,11
26148,167.6,167.0,12
26149,157.9,142.0,13
26150,137.9,124.0,14
26151,134.6,126.0,15
26152,137.6,130.0,16
26153,173.3,163.0,17
26154,179.3,168.0,18
26155,182.2,172.0,19
26156,183.5,174.0,20
26157,176.0,167.0,21
26158,167.5,158.0,22
26159,161.0,146.0,23
26160,146.0,131.0,0
26161,135.9,124.0,1
26162,124.9,114.0,2
26163,121.4,110.0,3
26164,117.4,105.0,4
26165,124.4,114.0,5
26166,125.4,117.0,6
26167,143.4,129.0,7
26168,150.9,131.0,8
26169,155.9,142.0,9
26170,169.9,158.0,10
26171,173.4,163.0,11
26172,176.9,164.0,12
26173,158.8,148.0,13
26174,156.3,141.0,14
26175,148.3,138.0,15
26176,153.3,141.0,16
26177,181.3,169.0,17
26178,185.8,175.0,18
26179,190.8,178.0,19
26180,189.8,177.0,20
26181,185.3,173.0,21
26182,172.3,159.0,22
26183,164.3,150.0,23
26184,147.8,137.0,0
26185,134.8,122.0,1
26186,126.8,115.0,2
26187,120.8,106.0,3
26188,120.8,108.0,4
26189,127.3,108.0,5
26190,134.3,122.0,6
26191,152.9,142.0,7
26192,170.9,157.0,8
26193,170.9,161.0,9
26194,183.9,174.0,10
26195,189.9,174.0,11
26196,180.9,169.0,12
26197,167.4,158.0,13
26198,160.4,146.0,14
26199,163.4,150.0,15
26200,163.4,152.0,16
26201,177.9,167.0,17
26202,205.9,194.0,18
26203,210.4,199.0,19
26204,197.9,183.0,20
26205,188.4,176.0,21
26206,175.4,159.0,22
26207,162.4,149.0,23
26208,144.9,134.0,0
26209,135.4,120.0,1
26210,128.9,112.0,2
26211,119.9,106.0,3
26212,120.4,104.0,4
26213,121.4,107.0,5
26214,133.4,116.0,6
26215,143.9,127.0,7
26216,155.9,136.0,8
26217,147.4,133.0,9
26218,164.9,151.0,10
26219,169.0,155.0,11
26220,172.4,157.0,12
26221,158.9,147.0,13
26222,149.4,135.0,14
26223,148.4,136.0,15
26224,149.3,133.0,16
26225,168.8,157.0,17
26226,188.3,175.0,18
26227,193.8,181.0,19
26228,193.3,181.0,20
26229,190.3,170.0,21
26230,178.8,163.0,22
26231,164.8,151.0,23
26232,148.7,135.0,0
26233,134.8,122.0,1
26234,124.9,114.0,2
26235,123.3,112.0,3
26236,123.3,111.0,4
26237,127.3,117.0,5
26238,147.9,134.0,6
26239,173.9,161.0,7
26240,208.7,194.0,8
26241,216.2,202.0,9
26242,221.7,211.0,10
26243,216.2,206.0,11
26244,216.2,205.0,12
26245,197.7,189.0,13
26246,187.7,180.0,14
26247,197.4,186.0,15
26248,200.9,188.0,16
26249,210.7,200.0,17
26250,239.2,223.0,18
26251,233.2,220.0,19
26252,217.2,203.0,20
26253,204.2,191.0,21
26254,180.9,174.0,22
26255,165.9,159.0,23
26256,149.4,139.0,0
26257,140.4,133.0,1
26258,127.9,120.0,2
26259,125.9,116.0,3
26260,124.9,114.0,4
26261,132.9,124.0,5
26262,145.0,145.0,6
26263,176.9,171.0,7
26264,219.7,206.0,8
26265,226.2,209.0,9
26266,226.7,212.0,10
26267,224.7,209.0,11
26268,216.7,206.0,12
26269,201.2,187.0,13
26270,196.2,181.0,14
26271,199.2,187.0,15
26272,210.2,196.0,16
26273,217.7,202.0,17
26274,239.2,225.0,18
26275,237.7,222.0,19
26276,216.7,202.0,20
26277,204.7,190.0,21
26278,185.4,178.0,22
26279,170.9,163.0,23
26280,150.9,145.0,0
26281,137.9,130.0,1
26282,126.9,117.0,2
26283,124.9,114.0,3
26284,123.9,114.0,4
26285,129.4,122.0,5
26286,141.4,136.0,6
26287,173.0,164.0,7
26288,204.5,192.0,8
26289,209.5,195.0,9
26290,223.5,203.0,10
26291,212.5,200.0,11
26292,206.5,195.0,12
26293,186.0,175.0,13
26294,188.8,175.0,14
26295,183.3,173.0,15
26296,187.5,176.0,16
26297,203.0,192.0,17
26298,222.9,209.0,18
26299,217.9,202.0,19
26300,202.4,188.0,20
26301,181.9,169.0,21
